,ID,fanpage
314,1557622617 ,0
315,100000235293944 ,0
316,100000595727232 ,0
317,100000268191729 ,0
318,100001538205443 ,0
319,100000226455439 ,0
320,100005002590029 ,0
321,595279302 ,0
322,100000155054645 ,0
323,100002271069270 ,0
324,100001286589315 ,0
325,1842980284 ,0
326,100000275979986 ,0
327,1117251447 ,0
328,100000202020983 ,0
329,100011594341297 ,0
330,100001529066381 ,0
331,100000568210526 ,0
332,100001458453197 ,0
333,100005576203559 ,0
334,100006989169615 ,0
335,100000173383816 ,0
336,100000261632265 ,0
337,100003756482356 ,0
338,100000156638389 ,0
339,100001915829148 ,0
340,1802453377 ,0
341,100000298350006 ,0
342,100011405100934 ,0
343,100000798453328 ,0
344,100002126457001 ,0
345,100001411255191 ,0
346,100023905724751 ,0
347,100002068253113 ,0
348,100000207313463 ,0
349,711634870 ,0
350,100000291650474 ,0
351,100000114125684 ,0
352,1070752764 ,0
353,100006184473236 ,0
354,100000122248047 ,0
355,834909654 ,0
356,1061450608 ,0
357,100000525665965 ,0
358,1847450731 ,0
359,100002880896782 ,0
360,100000358140580 ,0
361,100035190730101 ,0
362,100001578971413 ,0
363,100001930967509 ,0
364,100002576137735 ,0
365,100001972532104 ,0
366,100000383055478 ,0
367,100000280851529 ,0
368,100003778875330 ,0
369,100004141321019 ,0
370,100000808396418 ,0
371,100004255055002 ,0
372,100013224096823 ,0
373,100005623263334 ,0
374,100000337484978 ,0
375,100000485885399 ,0
376,1576822453 ,0
377,100002300186089 ,0
378,100011675533854 ,0
379,100000204598246 ,0
380,100000352504147 ,0
381,100000256511671 ,0
382,100005934673026 ,0
383,100006529870235 ,0
384,100000203328980 ,0
385,100000194572350 ,0
386,1559907766 ,0
387,100006535757969 ,0
388,100000374305590 ,0
389,100002725081269 ,0
390,100000188059916 ,0
391,1720831163 ,0
392,100000047678819 ,0
393,100001804892253 ,0
394,100004428095152 ,0
395,100000173557248 ,0
396,100001261680329 ,0
397,100000349272945 ,0
398,100002352870697 ,0
399,100000296295526 ,0
400,1714282222 ,0
401,100001741669890 ,0
402,627087086 ,0
403,100000215825211 ,0
404,100004336698519 ,0
405,100000161792649 ,0
406,1458026747 ,0
407,100000120991650 ,0
408,100005647591142 ,0
409,1552856885 ,0
410,100002378301575 ,0
411,100000507673360 ,0
412,640316401 ,0
413,100000199668762 ,0
414,100001692636997 ,0
415,100005079692339 ,0
416,100000101515279 ,0
417,100000687426824 ,0
418,100000940484162 ,0
419,100002816555334 ,0
420,605351508 ,0
421,100011419525970 ,0
422,100000159665236 ,0
423,100003764178649 ,0
424,1684646975 ,0
425,100001688536049 ,0
426,100004388375775 ,0
427,100001294983056 ,0
428,100000452054720 ,0
429,100002211505414 ,0
430,1751872955 ,0
431,100000357510602 ,0
432,100008186867509 ,0
433,100000068974693 ,0
434,100000121108119 ,0
435,100025038725280 ,0
436,100008265610271 ,0
437,100000298192888 ,0
438,100000244863783 ,0
439,100022155330328 ,0
440,100000389344728 ,0
441,607253492 ,0
442,100004277019254 ,0
443,100004761163872 ,0
444,100002841673683 ,0
445,100002585738939 ,0
446,100000116778290 ,0
447,664765393 ,0
448,100002853262496 ,0
449,100000370056595 ,0
450,100002756666166 ,0
451,100000191839404 ,0
452,100000294411985 ,0
453,100000478302182 ,0
454,100000098267073 ,0
455,100000034504681 ,0
456,100000178620858 ,0
457,1796396615 ,0
458,100000588838289 ,0
459,1668895200 ,0
460,699276143 ,0
461,1769960375 ,0
462,100001356172267 ,0
463,100001950796324 ,0
464,100000286958028 ,0
465,1522609281 ,0
466,100000264283141 ,0
467,100002059235820 ,0
468,100000425318463 ,0
469,100000021946910 ,0
470,100001020675139 ,0
471,100000227992675 ,0
472,100002611916912 ,0
473,1576588384 ,0
474,100000236328254 ,0
475,100002657547035 ,0
476,100000459607901 ,0
477,100000870499716 ,0
478,100000374230756 ,0
479,1144238528 ,0
480,100000101482656 ,0
481,100007105663134 ,0
482,100003068181759 ,0
483,751680154 ,0
484,100000066300715 ,0
485,1312189017 ,0
486,100002047668049 ,0
487,100004242783320 ,0
488,746121284 ,0
489,100002559502859 ,0
490,100000178291709 ,0
491,100002175360103 ,0
492,100000073555442 ,0
493,100002943907542 ,0
494,1756646515 ,0
495,100000212544815 ,0
496,100000289350282 ,0
497,1692459899 ,0
498,100006278619665 ,0
499,100005779719278 ,0
500,100000184157560 ,0
501,100000375090911 ,0
502,100003991699462 ,0
503,100002661648808 ,0
504,100004366119697 ,0
505,100001431631893 ,0
506,100001507570740 ,0
507,100001520988600 ,0
508,100001079651565 ,0
509,100000269931290 ,0
510,100002543746846 ,0
511,738157387 ,0
512,100000373540415 ,0
513,100000167536138 ,0
514,100000553985444 ,0
515,100002217860017 ,0
516,100002437765707 ,0
517,100000464649190 ,0
518,100003016079024 ,0
519,100000370451736 ,0
520,100001478990818 ,0
521,100000168048022 ,0
522,100005154134999 ,0
523,1508186319 ,0
524,100002691690337 ,0
525,100000293986144 ,0
526,1154577116 ,0
527,100000312323830 ,0
528,1008031607 ,0
529,100000348058946 ,0
530,100000372174630 ,0
531,100007741205270 ,0
532,100009906797092 ,0
533,100007020637532 ,0
534,100001516236891 ,0
535,100003550339907 ,0
536,100002958049909 ,0
537,100004139590737 ,0
538,100017652079231 ,0
539,100000329733453 ,0
540,1162611816 ,0
541,100000243100395 ,0
542,100000187339553 ,0
543,1406540328 ,0
544,100000322874664 ,0
545,1427807385 ,0
546,100000167921660 ,0
547,100003644493457 ,0
548,1379736416 ,0
549,1097832785 ,0
550,100000382913412 ,0
551,100000329804465 ,0
552,100000165007168 ,0
553,100009531067354 ,0
554,100004446337483 ,0
555,100001700550612 ,0
556,100000167066246 ,0
557,1414733104 ,0
558,100001563945937 ,0
559,100001056137258 ,0
560,765514035 ,0
561,723796835 ,0
562,1110472955 ,0
563,100002141197434 ,0
564,100014639953410 ,0
565,100011543206435 ,0
566,100001029794243 ,0
567,100001209231029 ,0
568,100000381811149 ,0
569,100001206098688 ,0
570,100000188829847 ,0
571,654350562 ,0
572,100000339661060 ,0
573,100002310235374 ,0
574,100001124085898 ,0
575,100003575042352 ,0
576,100002334027013 ,0
577,100001558034778 ,0
578,100000070888412 ,0
579,840944164 ,0
580,100000211567676 ,0
581,100011456119280 ,0
582,100000716000869 ,0
583,100003122561883 ,0
584,100000121723387 ,0
585,100001098128248 ,0
586,100000410612285 ,0
587,100000299358772 ,0
588,100005248654733 ,0
589,100000239963112 ,0
590,100003824307014 ,0
591,100000298365479 ,0
592,100004028346958 ,0
593,100000291404139 ,0
594,100000128235951 ,0
595,100000767869581 ,0
596,100000939193892 ,0
597,100002670913006 ,0
598,100000729674324 ,0
599,546540298 ,0
600,100000398482556 ,0
601,100002580328993 ,0
602,100000315701982 ,0
603,100002031173672 ,0
604,100000208234312 ,0
605,100002605778984 ,0
606,1544218663 ,0
607,100000126109977 ,0
608,100004566309884 ,0
609,100005907452057 ,0
610,100004431010769 ,0
611,100002468023071 ,0
612,100003180162577 ,0
613,100003032088018 ,0
614,100000471244976 ,0
615,1763448903 ,0
616,100000157807561 ,0
617,100002496156517 ,0
618,100000006461595 ,0
619,100001115816070 ,0
620,1184858791 ,0
621,100000583680932 ,0
622,1540144104 ,0
623,100002182452630 ,0
624,100002123741778 ,0
625,100006316027946 ,0
626,100024425374344 ,0
627,100000460869635 ,0
628,100000295706270 ,0
629,100000110508432 ,0
630,100003111121027 ,0
631,100000188282265 ,0
632,100000238740111 ,0
633,100012052603664 ,0
634,100000160301957 ,0
635,100000548194372 ,0
636,100001762821193 ,0
637,610475271 ,0
638,100006451724063 ,0
639,100000308141489 ,0
640,100000150082939 ,0
641,100002125602129 ,0
642,100000279414343 ,0
643,100000328816644 ,0
644,100001362768897 ,0
645,100002137839472 ,0
646,100000301374093 ,0
647,1477056165 ,0
648,100003394044011 ,0
649,100000006423621 ,0
650,100004198201019 ,0
651,1796298110 ,0
652,100008078988574 ,0
653,100001825901799 ,0
654,100000096978811 ,0
655,100002759924717 ,0
656,100004822180454 ,0
657,1604796294 ,0
658,773568908 ,0
659,1089864607 ,0
660,100001867835507 ,0
661,100002492972940 ,0
662,100000124178888 ,0
663,100000253802922 ,0
664,100000239026411 ,0
665,100017110128329 ,0
666,100000327366409 ,0
667,100000905347822 ,0
668,516480764 ,0
669,100001388074298 ,0
670,100000232816174 ,0
671,100004471003796 ,0
672,100002546553869 ,0
673,100003731696266 ,0
674,100004917312248 ,0
675,100000323803797 ,0
676,100000276182200 ,0
677,100001266349674 ,0
678,100000370137353 ,0
679,100011821999186 ,0
680,100011341231358 ,0
681,100002421130752 ,0
682,100000180309883 ,0
683,100005269054777 ,0
684,100000298730016 ,0
685,100002358000550 ,0
686,100001338768220 ,0
687,100002533035670 ,0
688,640951239 ,0
689,100002820526886 ,0
690,1035489916 ,0
691,100007735697968 ,0
692,100001212103971 ,0
693,100000464277978 ,0
694,100000479138833 ,0
695,100002407266288 ,0
696,100002599091566 ,0
697,100000365142354 ,0
698,771884487 ,0
699,1118050638 ,0
700,100000248031449 ,0
701,100003871762531 ,0
702,100009553996187 ,0
703,100004619654386 ,0
704,100000354242169 ,0
705,100014325796679 ,0
706,100009978036330 ,0
707,100003775837886 ,0
708,100004725614953 ,0
709,100000355320792 ,0
710,100001120811725 ,0
711,100000174757535 ,0
712,100001764611517 ,0
713,100002586762304 ,0
714,100006161281818 ,0
715,100017091072601 ,0
716,100006639907904 ,0
717,100000341550665 ,0
718,100000331364415 ,0
719,100000398177293 ,0
720,568396369 ,0
721,100004805164216 ,0
722,100002653048242 ,0
723,833230549 ,0
724,100002591820353 ,0
725,100020324738142 ,0
726,100000811771631 ,0
727,100000268935992 ,0
728,100000023831173 ,0
729,100000036231313 ,0
730,100003089853078 ,0
731,100000165758401 ,0
732,100001647441059 ,0
733,713220708 ,0
734,1807074194 ,0
735,100002576283773 ,0
736,100000368632576 ,0
737,100006409776484 ,0
738,100000155355900 ,0
739,1789463963 ,0
740,100002901890146 ,0
741,100009319964437 ,0
742,1674330526 ,0
743,100000213409263 ,0
744,735577033 ,0
745,100006260498572 ,0
746,100000175373548 ,0
747,100000328479480 ,0
748,100002473541141 ,0
749,100000075370414 ,0
750,1359704652 ,0
751,100000391129614 ,0
752,100000331600527 ,0
753,100002550638173 ,0
754,100004003668766 ,0
755,100000159691255 ,0
756,100006413974787 ,0
757,100000284620680 ,0
758,100000507063173 ,0
759,100000742932211 ,0
760,100001849456338 ,0
761,100002552829521 ,0
762,100000108692053 ,0
763,1042956564 ,0
764,100000294316665 ,0
765,100002050587977 ,0
766,100000342205917 ,0
767,100006978182167 ,0
768,100002182074117 ,0
769,100000294542228 ,0
770,100000164165995 ,0
771,1782136649 ,0
772,100000192622530 ,0
773,100000218442388 ,0
774,100000140421359 ,0
775,100003293694728 ,0
776,100000140822160 ,0
777,100001242291272 ,0
778,100004714515236 ,0
779,100008882493360 ,0
780,100000118808602 ,0
781,100002284570335 ,0
782,100000280615768 ,0
783,1773403988 ,0
784,100000281508874 ,0
785,100012454456625 ,0
786,100017464382903 ,0
787,100011420321658 ,0
788,100000321621797 ,0
789,1032681525 ,0
790,100009334701597 ,0
791,100000385120029 ,0
792,100001448407375 ,0
793,100002401832244 ,0
794,100006468357153 ,0
795,100000194457418 ,0
796,100004216230157 ,0
797,849105430 ,0
798,612402545 ,0
799,100000220581430 ,0
800,100000492694079 ,0
801,100000622177530 ,0
802,100002177001117 ,0
803,100000291709932 ,0
804,1578578039 ,0
805,100000281176187 ,0
806,100003738829198 ,0
807,100002566624142 ,0
808,100003475276361 ,0
809,100000114379927 ,0
810,100000207040975 ,0
811,100000421007950 ,0
812,100000617103789 ,0
813,100007849507731 ,0
814,100012807783791 ,0
815,100001262948680 ,0
816,100004450232306 ,0
817,100006921456158 ,0
818,644055127 ,0
819,100009643033513 ,0
820,100000754883334 ,0
821,100001978543929 ,0
822,540575253 ,0
823,100003400561418 ,0
824,100002226180391 ,0
825,100001616297865 ,0
826,100000232877464 ,0
827,100000495815664 ,0
828,100010797552481 ,0
829,100002123953521 ,0
830,100000265296580 ,0
831,100023355340617 ,0
832,100000045566509 ,0
833,100000242880444 ,0
834,100001589750416 ,0
835,100000512150598 ,0
836,100000385165548 ,0
837,100000846030481 ,0
838,1839325489 ,0
839,100003306429304 ,0
840,100000341064360 ,0
841,100000129037354 ,0
842,100001566759213 ,0
843,100001742526532 ,0
844,100001905004975 ,0
845,100000105560391 ,0
846,100002937624631 ,0
847,100007078542198 ,0
848,100000370015593 ,0
849,100003872132545 ,0
850,100000166083652 ,0
851,100001381830307 ,0
852,100000224838791 ,0
853,100000207827555 ,0
854,100003003359287 ,0
855,1325505994 ,0
856,100009709715322 ,0
857,100001391124893 ,0
858,100006299434512 ,0
859,100010798363130 ,0
860,1137816361 ,0
861,100001792181965 ,0
862,100001599592513 ,0
863,100000195203492 ,0
864,100000156718657 ,0
865,100000103749879 ,0
866,100000223241314 ,0
867,100001867787079 ,0
868,100000297346115 ,0
869,100000173272189 ,0
870,100000576526517 ,0
871,100003187176064 ,0
872,100003017576190 ,0
873,100001505084254 ,0
874,1508860446 ,0
875,100004104930966 ,0
876,100000219417238 ,0
877,100025509303589 ,0
878,100001157566034 ,0
879,100001258423493 ,0
880,100000243633080 ,0
881,100001809170810 ,0
882,100004429444634 ,0
883,100003038854711 ,0
884,100003198169493 ,0
885,100000189732652 ,0
886,100001393850388 ,0
887,100000264164355 ,0
888,735233283 ,0
889,100003018282765 ,0
890,100004943736068 ,0
891,1679187408 ,0
892,1659936997 ,0
893,100000191333533 ,0
894,100003717167595 ,0
895,100003560380833 ,0
896,100001189942350 ,0
897,100003750727177 ,0
898,100007592984010 ,0
899,100008457000105 ,0
900,100000286671076 ,0
901,100001564003040 ,0
902,1477822980 ,0
903,100000234275379 ,0
904,100006941173871 ,0
905,100001822702999 ,0
906,100000110559963 ,0
907,549877707 ,0
908,100000191231766 ,0
909,100002333819197 ,0
910,100004874406092 ,0
911,100001205910008 ,0
912,100000163574098 ,0
913,100002612420780 ,0
914,100000131467815 ,0
915,100000136638409 ,0
916,100000280248619 ,0
917,100006568213746 ,0
918,1730062040 ,0
919,538979650 ,0
920,100006107047162 ,0
921,1749078143 ,0
922,100000308063947 ,0
923,100000347638863 ,0
924,100000347653906 ,0
925,100008172432252 ,0
926,100001726641397 ,0
927,100002518598477 ,0
928,1300148681 ,0
929,100000226104928 ,0
930,613839201 ,0
931,100000171435516 ,0
932,1554177961 ,0
933,100000477110238 ,0
934,100003286028014 ,0
935,100006699060955 ,0
936,1334112633 ,0
937,100036431019475 ,0
938,100000308130693 ,0
939,100001524739654 ,0
940,100000099024820 ,0
941,100000149301531 ,0
942,100000723867757 ,0
943,100000355716965 ,0
944,806623817 ,0
945,606654646 ,0
946,100001665874947 ,0
947,100003625786722 ,0
948,752362012 ,0
949,100001611270425 ,0
950,100002667511628 ,0
951,100001495829208 ,0
952,733662384 ,0
953,100002139964234 ,0
954,100000397159294 ,0
955,100001660722464 ,0
956,100014944206728 ,0
957,100003180162577 ,0
958,100000832233533 ,0
959,100002433104876 ,0
960,100000745066086 ,0
961,1681067211 ,0
962,100001345387408 ,0
963,1209225420 ,0
964,100000382602944 ,0
965,100002591820353 ,0
966,100003229037535 ,0
967,100000129383044 ,0
968,100000666750227 ,0
969,1461926123 ,0
970,1414997918 ,0
971,100001871836626 ,0
972,100008227237120 ,0
973,100004065135174 ,0
974,1779249293 ,0
975,100009878255919 ,0
976,100000196011636 ,0
977,100000317757010 ,0
978,754229422 ,0
979,100004252597925 ,0
980,100001201958200 ,0
981,100000996401564 ,0
982,1680375215 ,0
983,100000369901544 ,0
984,100008001274057 ,0
985,100001680918042 ,0
986,100007509933400 ,0
987,100000235364571 ,0
988,100000573890627 ,0
989,100000330468910 ,0
990,550039890 ,0
991,100000287521305 ,0
992,100000630254405 ,0
993,100004930623260 ,0
994,100001427923971 ,0
995,100000252598741 ,0
996,100011688294084 ,0
997,100004567470900 ,0
998,1379780689 ,0
999,100000738420430 ,0
1000,100001786224142 ,1
1001,100000226004982 ,1
1002,100001677368716 ,1
1003,1649687807 ,1
1004,100000235437457 ,1
1005,100006034202430 ,1
1006,1499721779 ,1
1007,100000296470283 ,1
1008,100006774961339 ,1
1009,100002780287335 ,1
1010,100000307326320 ,1
1011,1590147407 ,1
1012,100003325970511 ,1
1013,100024522042117 ,1
1014,100003077948072 ,1
1015,100000639546571 ,1
1016,100005932533279 ,1
1017,100007406495136 ,1
1018,100003245683926 ,1
1019,100015949027544 ,1
1020,1230026411 ,1
1021,100004866040666 ,1
1022,100007396775672 ,1
1023,1491022261 ,1
1024,100001596085344 ,1
1025,100004071372979 ,1
1026,100000724117924 ,1
1027,100001540068068 ,1
1028,100000188319197 ,1
1029,100003955330420 ,1
1030,100004020642738 ,1
1031,100017878479107 ,1
1032,100000313240547 ,1
1033,100000305140607 ,1
1034,100006034202430 ,1
1035,100002673223226 ,1
1036,658355781 ,1
1037,100002637388047 ,1
1038,100004998452417 ,1
1039,100003694790499 ,1
1040,100002887761527 ,1
1041,100002606561916 ,1
1042,100000322314543 ,1
1043,100000485965508 ,1
1044,1326712900 ,1
1045,100003166130322 ,1
1046,100002427823082 ,1
1047,100000224041676 ,1
1048,100004697923396 ,1
1049,100015365223445 ,1
1050,100000447741042 ,1
1051,100005499522394 ,1
1052,100003282162056 ,1
1053,100000662980351 ,1
1054,100001159502482 ,1
1055,100000183754581 ,1
1056,100004079058687 ,1
1057,100000356028260 ,1
1058,100000171484551 ,1
1059,100000329400258 ,1
1060,100003934922389 ,1
1061,535397438 ,1
1062,100004298951339 ,1
1063,100003799806088 ,1
1064,100002680457955 ,1
1065,1550733688 ,1
1066,100006595057670 ,1
1067,100000341294865 ,1
1068,100001034909234 ,1
1069,100003095465207 ,1
1070,100002921430105 ,1
1071,100003078068194 ,1
1072,100000552458378 ,1
1073,100003702501764 ,1
1074,100006895350699 ,1
1075,100011615617251 ,1
1076,100030971661289 ,1
1077,100000140696364 ,1
1078,100024275465829 ,1
1079,100004057667640 ,1
1080,100000423367714 ,1
1081,100004792953161 ,1
1082,100001695864257 ,1
1083,100002497283075 ,1
1084,100000225674122 ,1
1085,100008361738829 ,1
1086,570431001 ,1
1087,100000249930540 ,1
1088,100005522375620 ,1
1089,100004285604347 ,1
1090,100003580622020 ,1
1091,100005851873348 ,1
1092,100000891938999 ,1
1093,100002990338977 ,1
1094,100008722664961 ,1
1095,100003824551619 ,1
1096,100002084694931 ,1
1097,100003486073315 ,1
1098,100003587648350 ,1
1099,100001034100782 ,1
1100,100002377608965 ,1
1101,100003210104586 ,1
1102,100001545602693 ,1
1103,612062682 ,1
1104,588900999 ,1
1105,100005666316738 ,1
1106,100003028737178 ,1
1107,100000190835104 ,1
1108,100001830032294 ,1
1109,100005626145118 ,1
1110,100000389382622 ,1
1111,100000331305139 ,1
1112,100003505065567 ,1
1113,100000320437737 ,1
1114,100001272492588 ,1
1115,100010156025887 ,1
1116,100001305563013 ,1
1117,100000587659107 ,1
1118,100001966399156 ,1
1119,100003219645348 ,1
1120,100000297701547 ,1
1121,100001090236714 ,1
1122,100002541874092 ,1
1123,100003511793518 ,1
1124,100000802154806 ,1
1125,100023982366310 ,1
1126,100004764280032 ,1
1127,100000020531357 ,1
1128,100002044543785 ,1
1129,100000285604897 ,1
1130,100003468389247 ,1
1131,100001938209109 ,1
1132,810618825 ,1
1133,100003786094639 ,1
1134,100008857176256 ,1
1135,100001351582794 ,1
1136,100004252597925 ,1
1137,100000100762668 ,1
1138,100001525096361 ,1
1139,544772448 ,1
1140,100014739973124 ,1
1141,100000138078562 ,1
1142,100000359660131 ,1
1143,100004240574284 ,1
1144,100001551243290 ,1
1145,1239326824 ,1
1146,100003605345113 ,1
1147,100002133148431 ,1
1148,100000507229647 ,1
1149,100000101083774 ,1
1150,100006462201628 ,1
1151,100001533951268 ,1
1152,100002915748033 ,1
1153,100003142211703 ,1
1154,100000112217335 ,1
1155,100002884167452 ,1
1156,100002680326461 ,1
1157,100011522237013 ,1
1158,100005103363658 ,1
1159,100000447428470 ,1
1160,100000699215622 ,1
1161,1850900653 ,1
1162,100000347481166 ,1
1163,1013195038 ,1
1164,100001939707660 ,1
1165,100000152728816 ,1
1166,100004899288544 ,1
1167,100021296923971 ,1
1168,100000138827411 ,1
1169,1798298635 ,1
1170,100001202434586 ,1
